DateTime,Number of Cargo Ships,Number of Tanker Ships,7-day Moving Average,Prior Year: 7-day Moving Average,Daily Transit Trade Volume (Metric Ton),7-day Moving Average,Prior Year: 7-day Moving Average
9/26/20,35,15,53.14285714,54.85714286,3979526.995,3658870.225,3837765.829
9/25/20,37,18,50.71428571,55.28571429,3657358.6,3467596.622,3894276.383
9/24/20,42,14,51.71428571,54.14285714,3506343.638,3540141.038,3886864.273
9/23/20,43,7,51.85714286,53.42857143,3619113.31,3589500.201,3760231.618
9/22/20,43,15,52,52.71428571,3713769.902,3522439.764,3582528.464
9/21/20,40,18,52.42857143,51.57142857,3680307.87,3589558.516,3551595.491
9/20/20,36,9,51.71428571,51,3455671.262,3456996.324,3557449.775
9/19/20,22,11,51.57142857,50.57142857,2640611.774,3354007.09,3632324.499
9/18/20,50,12,53.42857143,51.14285714,4165169.508,3520349.268,3564440.647
9/17/20,49,8,53.14285714,51.71428571,3851857.783,3571355.434,3605333.269
9/16/20,37,14,53.28571429,51,3149690.248,3564108.639,3691120.099
9/15/20,50,11,52.85714286,52.14285714,4183601.169,3499864.959,3769646.229
9/14/20,39,14,49.85714286,53,2752372.523,3355062.198,3802674.172
9/13/20,30,14,50,53.14285714,2734746.627,3583679.707,3856095.58
9/12/20,34,12,52.71428571,54.57142857,3805007.015,3703538.771,3887455.911
9/11/20,50,10,53.14285714,54.14285714,4522212.674,3698530.59,3766228.654
9/10/20,41,17,51.57142857,53.71428571,3801130.221,3675309.001,3825319.712
9/9/20,37,11,52,53.28571429,2699984.483,3615125.553,3890517.774
9/8/20,33,7,53.71428571,53.14285714,3169981.843,3773522.465,3879616.166
9/7/20,43,11,56.85714286,52.28571429,4352695.086,3914086.791,3800013.852
9/6/20,42,21,56.85714286,54,3573760.073,3816839.226,3827018.095
9/5/20,31,18,55.85714286,52.57142857,3769949.749,3786101.546,3780041.814
9/4/20,41,8,55.71428571,54,4359661.55,3740534.783,3856650.168
9/3/20,45,16,57,53.14285714,3379846.089,3662965.602,3844637.643
9/2/20,51,9,55.57142857,54.85714286,3808762.866,3680506.877,3750872.532
9/1/20,41,21,54.57142857,54.85714286,4153932.128,3699482.691,3776678.732
8/31/20,38,16,55,56,3671962.125,3625153.308,3853260.71
8/30/20,37,19,55.71428571,56,3358596.319,3711355.74,3823284.911
8/29/20,34,14,54.71428571,58,3450982.407,3697861.742,3978408.752
8/28/20,52,6,53.28571429,58.85714286,3816677.284,3674392.756,4059876.117
8/27/20,35,16,53.57142857,59.28571429,3502635.008,3697845.616,4067103.34
8/26/20,35,18,53.71428571,58.71428571,3941593.564,3721604.38,4175768.719
8/25/20,45,20,53.42857143,58.14285714,3633626.45,3710485.892,4139622.732
8/24/20,38,21,50.71428571,56,4275379.15,3703842.478,3984171.929
8/23/20,38,11,51,54.14285714,3264138.333,3685714.82,3841378.152
8/22/20,33,5,51.14285714,52.14285714,3286699.502,3771233.256,3762754.22
8/21/20,44,16,52.42857143,50.28571429,3980847.303,3845740.751,3659412.273
8/20/20,33,19,51.85714286,51.42857143,3668946.358,3803619.052,3558855.884
8/19/20,45,6,51.85714286,50.85714286,3863764.15,3647917.687,3468750.231
8/18/20,30,16,51.42857143,51.14285714,3587122.552,3519722.168,3408452.384
8/17/20,41,20,50.42857143,52.71428571,4148485.541,3511515.218,3565500.373
8/16/20,42,8,50.14285714,54,3862767.387,3303856.792,3722263.447
8/15/20,38,9,48.14285714,55.71428571,3808251.968,3134528.073,3672105.82
8/14/20,45,11,47.57142857,56,3685995.408,3157274.477,3774697.82
8/13/20,32,20,46.85714286,54.85714286,2579036.8,3168024.563,3858449.651
8/12/20,38,10,47.71428571,57,2966395.516,3312893.892,3905441.488
8/11/20,31,8,48,58,3529673.901,3368908.096,4107160.264
8/10/20,48,11,49.85714286,56.42857143,2694876.566,3331770.964,3910475.638
8/9/20,26,10,49,54.85714286,2677466.354,3401772.404,3850111.208
8/8/20,31,12,50.85714286,55.71428571,3967476.792,3492235.586,3797820.823
8/7/20,38,13,50.71428571,56.28571429,3761246.013,3381958.808,3944089.692
8/6/20,45,13,51.57142857,59.42857143,3593122.104,3437537.922,4117675.39
8/5/20,35,15,51,57.71428571,3358494.944,3370989.005,4025484.703
8/4/20,41,11,49.71428571,57.28571429,3269713.978,3347198.569,3919925.785
8/3/20,43,10,49,57.71428571,3184886.644,3382584.952,4054948.431
8/2/20,37,12,48.71428571,59.14285714,3310708.625,3449195.575,4128268.25
8/1/20,28,14,50.28571429,57.42857143,3195539.345,3470911.669,4167767.954
7/31/20,39,18,51.42857143,56.14285714,4150299.817,3579478.103,3959178.588
7/30/20,42,12,50.14285714,54.28571429,3127279.684,3525134.665,3796839.392
7/29/20,32,9,49.42857143,54,3191961.888,3517308.207,3937801.502
7/28/20,34,13,49.28571429,53.28571429,3517418.66,3439038.96,3880150.694
7/27/20,34,17,49.42857143,52.57142857,3651161.007,3385685.407,3761983.295
7/26/20,44,16,48.85714286,51.28571429,3462721.284,3330171.475,3757067.773
7/25/20,38,12,46.85714286,52.28571429,3955504.381,3251480.536,3733859.196
7/24/20,38,10,46,52.42857143,3769895.747,3196014.393,3824177.506
7/23/20,38,11,47.85714286,51.85714286,3072494.48,3315488.329,3772444.464
7/22/20,29,11,48.85714286,51.28571429,2644077.164,3365302.765,3695250.01
7/21/20,33,15,49.57142857,50.85714286,3143943.786,3406581.471,3627471.176
7/20/20,34,13,49.28571429,53,3262563.484,3409625.848,3787539.259
7/19/20,29,17,47.57142857,53.57142857,2911884.707,3310952.788,3892286.474
7/18/20,31,13,47,53.57142857,3567241.383,3292974.003,3909290.838
7/17/20,46,15,47.28571429,52.14285714,4606213.299,3201483.897,3877707.061
7/16/20,40,16,44.57142857,52.42857143,3421195.532,3012699.498,3958278.145
7/15/20,32,13,43.71428571,53.42857143,2933028.103,2972053.387,3998290.684
7/14/20,33,13,42.57142857,54.14285714,3165254.428,3006123.864,4109643.476
7/13/20,26,9,43.42857143,53.85714286,2571852.061,2984469.298,4094508.431
7/12/20,31,11,44,53.85714286,2786033.214,2970493.02,4002498.207
7/11/20,36,10,43.71428571,53.28571429,2926810.638,2976414.761,3934771.714
7/10/20,32,10,43.42857143,54.42857143,3284722.512,3038207.432,3873667.135
7/9/20,33,17,44,52.28571429,3136672.752,3094632.828,3759116.134
7/8/20,26,11,44.42857143,51.57142857,3171521.442,3100906.417,3675715.764
7/7/20,37,15,47.57142857,50.85714286,3013672.466,3154349.651,3566458.544
7/6/20,26,13,47.14285714,50,2474018.118,3091641.311,3473030.72
7/5/20,28,12,48.71428571,48.57142857,2827485.402,3251988.354,3433787.391
7/4/20,33,11,50.28571429,48.14285714,3359359.334,3335508.582,3504013.996
7/3/20,32,14,51,50.85714286,3679700.283,3337016.479,3637146.552
7/2/20,38,15,51.85714286,51.57142857,3180587.871,3276927.415,3596111.396
7/1/20,43,16,51,52.14285714,3545624.085,3226173.994,3737683.019
6/30/20,30,19,49.57142857,52.42857143,2574714.081,3233772.574,3666812.747
6/29/20,34,16,47.85714286,51.71428571,3596447.42,3234168.5,3646991.954
6/28/20,35,16,45.71428571,51.71428571,3412127.003,3064749.781,3678167.362
6/27/20,39,10,44.14285714,51.57142857,3369914.609,3081681.916,3647109.14
6/26/20,34,18,44.14285714,49,3259076.838,2957757.662,3503304.009
6/25/20,35,12,43.57142857,48.71428571,2825313.92,3022690.216,3560180.517
6/24/20,27,22,42.57142857,47.57142857,3598814.143,3030139.64,3466549.021
6/23/20,24,13,42.57142857,47.14285714,2577485.563,2960248.741,3450422.565
6/22/20,23,12,43.71428571,47.14285714,2410516.39,3014317.026,3517934.547
6/21/20,30,10,45,48.42857143,3530651.948,3034296.837,3448236.263
6/20/20,28,21,44,48,2502444.83,2861876.971,3520083.538
6/19/20,29,19,43.28571429,47.71428571,3713604.717,3029189.873,3498222.144
6/18/20,30,10,43.42857143,48,2877459.887,3010099.715,3496589.361
6/17/20,32,17,43.71428571,47.71428571,3109577.853,2982600.945,3436034.822
6/16/20,29,16,43.85714286,48.28571429,2955963.56,2978111.616,3604998.055
6/15/20,25,19,43.42857143,50.28571429,2550375.06,2986452.897,3712457.614
6/14/20,22,11,44.57142857,50.85714286,2323712.889,3062986.424,3826799.706
6/13/20,30,14,45.85714286,50.14285714,3673635.143,3165150.014,3810329.434
6/12/20,33,16,46,51.14285714,3579973.611,3191723.796,3873450.188
6/11/20,30,12,47.42857143,51.57142857,2684968.498,3232786.715,3883847.715
6/10/20,37,13,49.28571429,54.42857143,3078152.553,3296795.186,4088676.392
6/9/20,33,9,49,53.85714286,3014352.522,3402880.912,4052400.836
6/8/20,36,16,50.71428571,52.42857143,3086109.749,3499926.505,3856372.583
6/7/20,28,14,51.42857143,51.71428571,3038858.02,3693648.93,3744006.107
6/6/20,33,12,53.42857143,51.57142857,3859651.622,3695405.853,3658456.584
6/5/20,38,21,53.28571429,51.14285714,3867414.041,3638040.045,3761835.757
6/4/20,35,20,52.42857143,53,3133027.797,3629610.728,3700339.494
6/3/20,31,17,50,51,3820752.633,3471601.87,3610930.886
6/2/20,33,21,48.57142857,53,3693671.672,3352749.46,3655741.838
6/1/20,37,20,47.71428571,53.14285714,4442166.722,3314522.846,3651786.178
5/31/20,32,24,45.85714286,53.14285714,3051156.481,3183649.569,3642556.079
5/30/20,27,17,46.28571429,53.42857143,3458090.968,3253636.896,3599293.679
5/29/20,40,13,47,52.14285714,3808408.823,3296947.519,3528360.892
5/28/20,28,10,47.71428571,51.28571429,2026965.791,3325774.677,3517067.289
5/27/20,24,14,50.57142857,52.14285714,2988785.766,3510101.336,3553208.455
5/26/20,30,18,51.28571429,51.85714286,3426085.37,3482452.908,3637550.447
5/25/20,26,18,51.28571429,52,3526053.785,3542217.774,3722507.555
5/24/20,33,26,53.28571429,52.42857143,3541067.769,3586240.261,3721724.676
5/23/20,32,17,53.42857143,52,3761265.327,3661845.951,3847677.038
5/22/20,40,18,55.14285714,52.14285714,4010198.935,3628595.048,3787760.429
5/21/20,29,29,54,51.85714286,3317252.399,3505886.268,3976292.609
5/20/20,33,10,53.57142857,51.85714286,2795246.772,3499871.471,3866841.632
5/19/20,29,19,54.28571429,51.42857143,3844439.435,3629467.37,3760676.395
5/18/20,33,25,53.85714286,52,3834211.188,3583324.851,3726182.059
5/17/20,42,18,52.42857143,50.71428571,4070307.6,3530539.443,3757341.414
5/16/20,33,28,51.42857143,52.14285714,3528509.003,3496048.002,3802848.117
5/15/20,34,16,50.85714286,54.57142857,3151237.475,3610833.896,3807331.773
5/14/20,38,17,52,51.71428571,3275148.822,3702766.422,3610425.992
5/13/20,29,19,50.28571429,51.14285714,3702418.068,3792357.02,3681837.752
5/12/20,31,14,50.85714286,51,3521441.801,3789820.287,3803761.677
5/11/20,31,17,51.42857143,51.42857143,3464713.331,3813691.763,3763392.626
5/10/20,31,22,55,51.28571429,3828867.51,4077115.254,3724080.629
5/9/20,32,25,56.57142857,51.28571429,4332010.266,4072865.084,3641390.469
5/8/20,33,25,57.28571429,49.57142857,3794765.154,4101833.491,3655572.535
5/7/20,31,12,58.71428571,50.71428571,3902283.013,4176439.37,3668550.955
5/6/20,29,23,60.85714286,51.85714286,3684660.936,4145995.766,3737737.782
5/5/20,24,25,59.85714286,51.28571429,3688542.134,4112063.6,3644315.256
5/4/20,49,24,60.85714286,51.71428571,5308677.764,4104496.831,3860042.211
5/3/20,44,20,57.14285714,51.71428571,3799116.324,3789582.372,3798978.451
5/2/20,38,24,56,52.85714286,4534789.116,3842676.898,3840294.514
5/1/20,43,25,57.42857143,52.57142857,4317006.306,3846644.879,3759949.235
4/30/20,38,20,56.28571429,52.28571429,3689177.782,3819638.241,3799804.049
4/29/20,29,16,57.14285714,52.14285714,3447135.778,3901061.019,3669378.13
4/28/20,36,20,60.57142857,53,3635574.747,4014901.491,3622537.759
4/27/20,29,18,60.28571429,53.14285714,3104276.551,4085815.533,3568876.348
4/26/20,24,32,62.14285714,53.57142857,4170778.006,4267283.575,3713417.878
4/25/20,52,20,61,50,4562564.98,4154884.764,3477612.983
4/24/20,41,19,59.42857143,51,4127959.841,4092092.028,3575335.627
4/23/20,46,18,58.42857143,52.42857143,4259137.228,4108412.605,3624346.683
4/22/20,46,23,58.28571429,52,4244019.083,3984097.228,3773185.466
4/21/20,28,26,55.57142857,52,4131973.045,3954352.789,3744725.379
4/20/20,40,20,57.14285714,50.42857143,4374552.839,3982124.29,3629544.723
4/19/20,25,23,57.28571429,50.85714286,3383986.332,3910437.852,3667838.262
4/18/20,41,20,58.57142857,52.42857143,4123015.828,3967000.732,3786055.632
4/17/20,36,17,58.14285714,50.42857143,4242203.879,3934374.787,3725743.614
4/16/20,40,23,60.57142857,51.57142857,3388929.594,4020193.139,3687693.44
4/15/20,36,14,61.42857143,50.28571429,4035808.01,4166642.527,3503628.119
4/14/20,47,18,62.85714286,50.71428571,4326373.552,4144853.179,3682920.631
4/13/20,38,23,61.71428571,52.57142857,3872747.769,4161357.589,3757809.501
4/12/20,35,22,60.85714286,51.14285714,3779926.491,4221151.409,3631219.41
4/11/20,36,22,60.85714286,51.71428571,3894634.217,4228310.395,3719593.136
4/10/20,49,21,60,54.57142857,4842932.339,4292575.254,3873810.478
4/9/20,44,25,59,53.71428571,4414075.311,4185090.945,3890247.395
4/8/20,38,22,56.71428571,54.57142857,3883282.571,4075285.72,3965969.14
4/7/20,43,14,54.85714286,53.57142857,4441904.425,4024532.325,3791070.467
4/6/20,34,21,54.57142857,54.42857143,4291304.506,3921500.783,3786727.89
4/5/20,36,21,54.42857143,53.71428571,3830039.398,3781267.898,3725589.543
4/4/20,34,18,53.28571429,53.42857143,4344488.229,3709930.513,3721317.682
4/3/20,43,20,53.28571429,52.85714286,4090542.175,3713681.914,3693390.507
4/2/20,34,19,53.85714286,54.14285714,3645438.734,3698569.257,3644355.009
4/1/20,31,16,54.42857143,53.42857143,3528008.81,3725721.999,3598974.089
3/31/20,41,14,55.85714286,52,3720683.626,3691537.504,3695206.552
3/30/20,38,16,56,48.85714286,3309674.317,3728437.396,3584133.614
3/29/20,36,13,55,51,3330677.697,3751757.298,3636086.647
3/28/20,32,20,56.14285714,51.57142857,4370748.041,3928033.054,3686020.835
3/27/20,53,14,55,49.85714286,3984753.578,3789754.967,3421512.213
3/26/20,40,17,53.71428571,47,3835507.923,3774774.946,3328441.829
3/25/20,43,14,54.28571429,47.42857143,3288717.349,3747167.82,3462016.56
3/24/20,40,16,53.42857143,50,3978982.868,3765560.486,3405995.692
3/23/20,34,13,53.42857143,49.28571429,3472913.629,3819113.713,3376227.596
3/22/20,42,15,55.71428571,47.71428571,4564607.991,4004872.937,3392514.194
3/21/20,34,10,58.14285714,47,3402801.434,3965995.373,3215943.208
3/20/20,38,20,60.14285714,47.42857143,3879893.43,4235762.098,3313582.37
3/19/20,44,17,60.85714286,49.71428571,3642258.038,4220456.057,3469798.168
3/18/20,43,8,58.28571429,48.85714286,3417466.014,4093778.567,3333849.093
3/17/20,37,19,57.14285714,47.14285714,4353855.457,4158377.312,3344832.083
3/16/20,44,19,57.85714286,49.28571429,4773228.195,4186494.944,3403240.905
3/15/20,59,15,56.42857143,51.57142857,4292465.041,3947180.215,3425482.662
3/14/20,34,24,52.57142857,53.71428571,5291168.515,3810751.019,3517458.172
3/13/20,46,17,51.85714286,53.42857143,3772751.14,3668463.044,3576043.71
3/12/20,30,13,51.71428571,52.42857143,2755515.606,3629546.472,3593424.147
3/11/20,27,16,50.71428571,54,3869657.23,3638807.123,3502884.519
3/10/20,40,21,51.85714286,54.14285714,4550678.881,3646260.129,3492180.603
3/9/20,32,21,50.28571429,53.42857143,3098025.095,3471856.337,3516656.922
3/8/20,31,16,51.42857143,53.42857143,3337460.665,3582117.637,3709057.662
3/7/20,37,16,52,52.42857143,4295152.693,3524449.009,3795244.065
3/6/20,44,18,51.14285714,53.42857143,3500335.132,3333497.854,3786780.346
3/5/20,28,8,48.85714286,53.57142857,2820340.166,3409244.017,3676603.726
3/4/20,35,16,52.85714286,51.42857143,3921828.268,3656152.465,3681251.563
3/3/20,39,11,52.28571429,50.85714286,3329852.34,3657105.807,3694929.59
3/2/20,38,23,54,50.42857143,3869854.194,3770061.953,3623000.205
3/1/20,39,12,52.42857143,49,2933780.273,3714217.026,3463388.949
2/29/20,34,13,53.14285714,49.85714286,2958494.607,3847200.878,3511621.008
2/28/20,22,24,53.57142857,50.57142857,4030558.273,3969419.505,3561499.841
2/27/20,52,12,54,50,4548699.301,4005020.772,3642371.788
2/26/20,33,14,51.71428571,51.85714286,3928501.661,3794363.103,3788868.397
2/25/20,48,14,52,51.85714286,4120545.36,3622793.24,3679862.526
2/24/20,35,15,50,51.28571429,3478939.706,3581064.34,3702752.555
2/23/20,41,15,52.28571429,52,3864667.238,3790783.699,3721925.201
2/22/20,34,16,53.42857143,51.57142857,3814024.997,3830608.599,3575546.617
2/21/20,37,12,55.57142857,48.28571429,4279767.141,4002818.51,3394520.912
2/20/20,33,15,58.28571429,47.42857143,3074095.616,4120281.92,3223524.642
2/19/20,31,18,60.14285714,46.42857143,2727512.62,4226120.639,3223792.556
2/18/20,29,19,60.57142857,48.14285714,3828443.065,4394146.485,3379717.149
2/17/20,39,27,61.28571429,50.14285714,4946975.217,4425498.121,3504916.707
2/16/20,40,24,59.71428571,48.85714286,4143441.539,4140045.523,3495819.888
2/15/20,45,20,57.42857143,49.42857143,5019494.373,4092676.521,3547200.197
2/14/20,46,22,55.57142857,51.14285714,5102011.01,4064050.175,3715491.019
2/13/20,40,21,53.28571429,53.14285714,3814966.649,3859557.028,3899932.544
2/12/20,36,16,51.14285714,54.71428571,3903693.546,3869336.772,4038367.125
2/11/20,41,12,51.85714286,55.85714286,4047904.511,3868033.244,4093874.925
2/10/20,43,12,51.42857143,53.28571429,2948807.035,3754410.851,3971534.286
2/9/20,33,15,52.28571429,54.42857143,3811858.527,4035441.66,3970484.012
2/8/20,33,19,53.28571429,52.28571429,4819109.946,4019320.847,3927019.584
2/7/20,36,16,52.85714286,52.28571429,3670558.985,3864604.147,3807877.544
2/6/20,34,12,53.85714286,49.71428571,3883424.855,3957927.841,3678872.282
2/5/20,39,18,55.85714286,50.14285714,3894568.847,3957259.783,3562274.126
2/4/20,35,15,56,47,3252547.76,3940526.094,3293816.504
2/3/20,36,25,56,48.14285714,4916022.702,3977955.898,3401445.636
2/2/20,47,8,54.85714286,48.14285714,3699012.833,3783881.302,3323930.919
2/1/20,37,12,54.71428571,48.57142857,3736093.046,3779619.352,3376873.933
1/31/20,37,22,54.57142857,48.71428571,4323824.84,3809449.407,3391391.355
1/30/20,39,21,53.42857143,49.71428571,3878748.449,3788224.79,3496581.32
1/29/20,46,12,52.57142857,50.42857143,3777433.029,3717222.149,3569592.119
1/28/20,32,18,50.42857143,52.42857143,3514556.388,3775723.251,3748407.42
1/27/20,36,17,49.14285714,52.42857143,3557500.53,3803436.457,3690338.159
1/26/20,40,14,50,53,3669179.18,3855640.946,3706574.405
1/25/20,31,17,48.57142857,53.28571429,3944903.433,3698256.295,3700051.374
1/24/20,31,20,48.14285714,52.28571429,4175252.521,3700573.808,3699393.933
1/23/20,36,18,49.57142857,51.14285714,3381729.964,3779112.723,3522514.702
1/22/20,29,14,48.28571429,48,4186940.743,3757962.203,3385780.464
1/21/20,32,9,49.85714286,46.28571429,3708548.827,3835067.142,3324138.091
1/20/20,41,18,52.71428571,46.71428571,3922931.956,3917554.257,3251661.7
1/19/20,36,8,51.42857143,44.71428571,2567486.619,3888456.541,3258833.509
1/18/20,26,19,54,44.14285714,3961126.023,4040264.864,3238267.137
1/17/20,42,19,54.85714286,45.85714286,4725024.927,4042807.136,3261363.413
1/16/20,27,18,55.85714286,47.57142857,3233676.324,3997875.718,3427738.032
1/15/20,41,13,58.85714286,50.14285714,4726675.319,4197989.816,3415940.28
1/14/20,34,27,59.57142857,50.14285714,4285958.631,4129650.228,3521086.212
1/13/20,33,17,58.71428571,49.28571429,3719247.945,4027357.34,3474386.322
1/12/20,47,15,57.85714286,50.85714286,3630144.878,4008151.403,3502341.855
1/11/20,33,18,58.28571429,50.71428571,3978921.925,4045812.003,3552637.824
1/10/20,53,15,58.28571429,49.85714286,4410505.002,4049399.905,3568623.119
1/9/20,44,22,55.57142857,51.85714286,4634475.013,3828526.858,3538918.639
1/8/20,47,12,54.14285714,50.71428571,4248298.201,3765915.72,3525470.044
1/7/20,38,17,53.71428571,55.85714286,3569908.413,3862501.724,3620678.343
1/6/20,30,14,54.85714286,57.33333333,3584806.386,3898060.112,3792198.879
1/5/20,44,21,56,58.6,3893769.078,4016111.659,3899602.731
1/4/20,43,8,55.57142857,62.25,4004037.24,4015667.843,3881689.878
1/3/20,32,17,57.71428571,67,2864393.675,4131321.348,3965962.499
1/2/20,31,25,57.85714286,68,4196197.043,4169686.299,4323292.696
1/1/20,40,16,55.71428571,,4924400.229,3996372.939,
12/31/19,42,21,53.57142857,,3818817.132,3709732.559,
12/30/19,39,13,52.57142857,,4411167.216,3821351.203,
12/29/19,39,23,53.14285714,,3890662.363,3697794.789,
12/28/19,41,25,51.57142857,,4813611.776,3659139.251,
12/27/19,39,11,49.28571429,,3132948.331,3499505.771,
12/26/19,30,11,51.42857143,,2983003.527,3616601.169,
12/25/19,23,18,52.28571429,,2917917.567,3705118.348,
12/24/19,41,15,54.28571429,,4600147.643,3801146.644,
12/23/19,34,22,54.14285714,,3546272.317,3680216.5,
12/22/19,35,16,54.57142857,,3620073.596,3737870.35,
12/21/19,37,13,55,,3696177.414,3723230.402,
12/20/19,41,24,55.28571429,,3952616.12,3661304.918,
12/19/19,27,20,53.42857143,,3602623.781,3622113.738,
12/18/19,41,14,55.28571429,,3590115.64,3699636.658,
12/17/19,37,18,56,,3753636.631,3671878.464,
12/16/19,39,20,55.71428571,,3949849.266,3720560.075,
12/15/19,38,16,55.57142857,,3517593.959,3803383.87,
12/14/19,36,16,55.57142857,,3262699.031,3653434.02,
12/13/19,36,16,56.28571429,,3678277.855,3761072.868,
12/12/19,45,15,55.14285714,,4145284.221,3747948.411,
12/11/19,44,16,55,,3395808.286,3757964.929,
12/10/19,33,20,55.57142857,,4094407.904,3856283.889,
12/9/19,36,22,56.14285714,,4529615.835,3927030.591,
12/8/19,37,17,55.85714286,,2467945.009,3918921.697,
12/7/19,33,24,56,,4016170.968,4084978.346,
12/6/19,34,10,55.57142857,,3586406.656,4009705.621,
12/5/19,40,19,56,,4215399.846,4025384.954,
12/4/19,45,19,55.71428571,,4084041.004,3971767.983,
12/3/19,38,19,54.57142857,,4589634.82,3959626.965,
12/2/19,34,22,55,,4472853.58,3984926.083,
12/1/19,36,19,54.14285714,,3630341.552,3906946.471,
11/30/19,42,12,55,,3489261.891,3922125.686,
11/29/19,34,13,54,,3696161.985,3926042.381,
11/28/19,34,23,55.71428571,,3840081.046,4034532.856,
11/27/19,39,17,54.57142857,,3999053.884,3951268.352,
11/26/19,35,25,54.71428571,,4766728.645,4049125.675,
11/25/19,32,18,54,,3926996.294,3894698.277,
11/24/19,38,23,54.42857143,,3736596.056,3936534.971,
11/23/19,29,18,54.28571429,,3516678.757,3902090.273,
11/22/19,40,19,54.85714286,,4455595.311,3952410.88,
11/21/19,37,12,54.42857143,,3257229.518,3962959.028,
11/20/19,33,24,55.28571429,,4684055.145,3999091.272,
11/19/19,44,11,55.28571429,,3685736.858,3883236.165,
11/18/19,38,15,54,,4219853.149,3850096.831,
11/17/19,38,22,54.14285714,,3495483.17,3836460.329,
11/16/19,38,13,54.14285714,,3868923.011,3825348.492,
11/15/19,38,18,55.42857143,,4529432.343,3789726.639,
11/14/19,38,17,54.57142857,,3510155.228,3704775.585,
11/13/19,41,16,53.42857143,,3873069.398,3717395.435,
11/12/19,35,11,52.57142857,,3453761.515,3623062.48,
11/11/19,38,16,53.14285714,,4124397.636,3789629.259,
11/10/19,39,21,54.28571429,,3417700.311,3703599.188,
11/9/19,39,21,53.14285714,,3619570.043,3683163.907,
11/8/19,40,10,52.42857143,,3934774.964,3713617.536,
11/7/19,29,18,53.14285714,,3598494.178,3697270.37,
11/6/19,37,14,55,,3212738.715,3755511.674,
11/5/19,35,15,56.57142857,,4619728.968,3940237.984,
11/4/19,44,18,57,,3522187.134,3720063.058,
11/3/19,32,20,55.42857143,,3274653.35,3744171.117,
11/2/19,36,19,56.28571429,,3832745.444,3855988.688,
11/1/19,36,19,57,,3820344.804,4033305.446,
10/31/19,40,20,56.71428571,,4006183.307,4012193.845,
10/30/19,47,15,56.85714286,,4505822.884,4043833.006,
10/29/19,34,19,56.71428571,,3078504.483,4048437.02,
10/28/19,28,23,58.42857143,,3690943.551,4118821.513,
10/27/19,44,14,59.28571429,,4057376.347,4149266.03,
10/26/19,40,20,57.85714286,,5073962.748,4040414.6,
10/25/19,35,18,57.85714286,,3672563.599,4010872.304,
10/24/19,44,17,58.71428571,,4227657.432,4060521.721,
10/23/19,43,18,58.28571429,,4538050.981,4039733.578,
10/22/19,41,24,57.14285714,,3571195.936,3964272.48,
10/21/19,36,21,55.28571429,,3904055.168,3890401.205,
10/20/19,33,15,54.42857143,,3295416.336,3846913.271,
10/19/19,36,24,55.42857143,,4867166.677,3856396.399,
10/18/19,41,18,55.57142857,,4020109.516,3805273.497,
10/17/19,36,22,56.57142857,,4082140.432,3824260.297,
10/16/19,38,15,56,,4009823.296,3685305.138,
10/15/19,39,13,56.42857143,,3054097.009,3808519.191,
10/14/19,33,18,57.14285714,,3599639.629,3969580.373,
10/13/19,41,14,58,,3361798.23,4105334.025,
10/12/19,48,13,58,,4509306.364,4202253.728,
10/11/19,44,22,58.14285714,,4153017.121,4197527.719,
10/10/19,37,17,56.28571429,,3109454.314,4151711.454,
10/9/19,38,18,57.85714286,,4872321.667,4229590.817,
10/8/19,34,23,58,,4181525.285,4065227.111,
10/7/19,43,14,57.14285714,,4549915.196,3981162.845,
10/6/19,35,20,57.57142857,,4040236.146,3783329.154,
10/5/19,47,15,57.14285714,,4476224.307,3695046.105,
10/4/19,36,17,55.42857143,,3832303.266,3595071.404,
10/3/19,51,14,54.71428571,,3654609.852,3646641.508,
10/2/19,42,15,54.28571429,,3721775.722,3617230.655,
10/1/19,38,13,54.28571429,,3593075.427,3686448.15,
9/30/19,41,19,54.85714286,,3165079.36,3832955.033,
9/29/19,34,18,54.85714286,,3422254.801,3969736.347,
9/28/19,34,16,55.28571429,,3776401.404,3908586.219,
9/27/19,35,13,54.85714286,,4193293.993,3837765.829,
9/26/19,40,22,55.28571429,,3448733.879,3894276.383,
9/25/19,43,14,54.14285714,,4206298.187,3886864.273,
9/24/19,39,16,53.42857143,,4618623.605,3760231.618,
9/23/19,40,20,52.71428571,,4122548.564,3582528.464,
9/22/19,42,13,51.57142857,,2994203.9,3551595.491,
9/21/19,34,13,51,,3280658.675,3557449.775,
9/20/19,35,16,50.57142857,,4588867.871,3632324.499,
9/19/19,38,16,51.14285714,,3396849.113,3564440.647,
9/18/19,36,16,51.71428571,,3319869.602,3605333.269,
9/17/19,35,15,51,,3374701.526,3691120.099,
9/16/19,39,13,52.14285714,,3906017.75,3769646.229,
9/15/19,36,15,53,,3035183.891,3802674.172,
9/14/19,30,14,53.14285714,,3804781.743,3856095.58,
9/13/19,41,14,54.57142857,,4113680.904,3887455.911,
9/12/19,38,20,54.14285714,,3683097.47,3766228.654,
9/11/19,35,12,53.71428571,,3920377.41,3825319.712,
9/10/19,38,20,53.28571429,,3924384.435,3890517.774,
9/9/19,35,23,53.14285714,,4137213.352,3879616.166,
9/8/19,39,13,52.28571429,,3409133.743,3800013.852,
9/7/19,37,17,54,,4024304.065,3827018.095,
9/6/19,29,23,52.57142857,,3265090.102,3780041.814,
9/5/19,44,11,54,,4096734.873,3856650.168,
